materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,fecha_asignacion,fecha_entrega,nota_maxima,nota_minima_aprobacion,porcentaje_nota_final,permite_entrega_tardia,penalizacion_tardio
Educación Física,4,2,11,PRÁCTICO 5,Práctico 5 de Educación Física,2024-06-16,2024-06-20,100.0,51.0,5.0,True,10.0
Educación Física,4,2,11,PRÁCTICO 6,Práctico 6 de Educación Física,2024-06-19,2024-06-23,100.0,51.0,5.0,True,10.0
Educación Física,4,1,12,PARCIAL 1,Parcial 1 de Educación Física,2024-10-11,2024-10-16,100.0,51.0,20.0,True,10.0
Educación Física,4,1,12,PARCIAL 2,Parcial 2 de Educación Física,2024-10-21,2024-10-26,100.0,51.0,20.0,True,10.0
Educación Física,4,1,12,PARCIAL 3,Parcial 3 de Educación Física,2024-10-31,2024-11-05,100.0,51.0,20.0,True,10.0
Educación Física,4,2,12,PRÁCTICO 1,Práctico 1 de Educación Física,2024-10-04,2024-10-08,100.0,51.0,5.0,True,10.0
Educación Física,4,2,12,PRÁCTICO 2,Práctico 2 de Educación Física,2024-10-07,2024-10-11,100.0,51.0,5.0,True,10.0
Educación Física,4,2,12,PRÁCTICO 3,Práctico 3 de Educación Física,2024-10-10,2024-10-14,100.0,51.0,5.0,True,10.0
Educación Física,4,2,12,PRÁCTICO 4,Práctico 4 de Educación Física,2024-10-13,2024-10-17,100.0,51.0,5.0,True,10.0
Educación Física,4,2,12,PRÁCTICO 5,Práctico 5 de Educación Física,2024-10-16,2024-10-20,100.0,51.0,5.0,True,10.0
Educación Física,4,2,12,PRÁCTICO 6,Práctico 6 de Educación Física,2024-10-19,2024-10-23,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,1,10,PARCIAL 1,Parcial 1 de Artes Plásticas,2024-03-11,2024-03-16,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,1,10,PARCIAL 2,Parcial 2 de Artes Plásticas,2024-03-21,2024-03-26,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,1,10,PARCIAL 3,Parcial 3 de Artes Plásticas,2024-03-31,2024-04-05,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,2,10,PRÁCTICO 1,Práctico 1 de Artes Plásticas,2024-03-04,2024-03-08,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,10,PRÁCTICO 2,Práctico 2 de Artes Plásticas,2024-03-07,2024-03-11,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,10,PRÁCTICO 3,Práctico 3 de Artes Plásticas,2024-03-10,2024-03-14,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,10,PRÁCTICO 4,Práctico 4 de Artes Plásticas,2024-03-13,2024-03-17,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,10,PRÁCTICO 5,Práctico 5 de Artes Plásticas,2024-03-16,2024-03-20,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,10,PRÁCTICO 6,Práctico 6 de Artes Plásticas,2024-03-19,2024-03-23,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,1,11,PARCIAL 1,Parcial 1 de Artes Plásticas,2024-06-11,2024-06-16,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,1,11,PARCIAL 2,Parcial 2 de Artes Plásticas,2024-06-21,2024-06-26,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,1,11,PARCIAL 3,Parcial 3 de Artes Plásticas,2024-07-01,2024-07-06,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,2,11,PRÁCTICO 1,Práctico 1 de Artes Plásticas,2024-06-04,2024-06-08,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,11,PRÁCTICO 2,Práctico 2 de Artes Plásticas,2024-06-07,2024-06-11,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,11,PRÁCTICO 3,Práctico 3 de Artes Plásticas,2024-06-10,2024-06-14,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,11,PRÁCTICO 4,Práctico 4 de Artes Plásticas,2024-06-13,2024-06-17,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,11,PRÁCTICO 5,Práctico 5 de Artes Plásticas,2024-06-16,2024-06-20,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,11,PRÁCTICO 6,Práctico 6 de Artes Plásticas,2024-06-19,2024-06-23,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,1,12,PARCIAL 1,Parcial 1 de Artes Plásticas,2024-10-11,2024-10-16,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,1,12,PARCIAL 2,Parcial 2 de Artes Plásticas,2024-10-21,2024-10-26,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,1,12,PARCIAL 3,Parcial 3 de Artes Plásticas,2024-10-31,2024-11-05,100.0,51.0,20.0,True,10.0
Artes Plásticas,4,2,12,PRÁCTICO 1,Práctico 1 de Artes Plásticas,2024-10-04,2024-10-08,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,12,PRÁCTICO 2,Práctico 2 de Artes Plásticas,2024-10-07,2024-10-11,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,12,PRÁCTICO 3,Práctico 3 de Artes Plásticas,2024-10-10,2024-10-14,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,12,PRÁCTICO 4,Práctico 4 de Artes Plásticas,2024-10-13,2024-10-17,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,12,PRÁCTICO 5,Práctico 5 de Artes Plásticas,2024-10-16,2024-10-20,100.0,51.0,5.0,True,10.0
Artes Plásticas,4,2,12,PRÁCTICO 6,Práctico 6 de Artes Plásticas,2024-10-19,2024-10-23,100.0,51.0,5.0,True,10.0
Música,4,1,10,PARCIAL 1,Parcial 1 de Música,2024-03-11,2024-03-16,100.0,51.0,20.0,True,10.0
Música,4,1,10,PARCIAL 2,Parcial 2 de Música,2024-03-21,2024-03-26,100.0,51.0,20.0,True,10.0
Música,4,1,10,PARCIAL 3,Parcial 3 de Música,2024-03-31,2024-04-05,100.0,51.0,20.0,True,10.0
Música,4,2,10,PRÁCTICO 1,Práctico 1 de Música,2024-03-04,2024-03-08,100.0,51.0,5.0,True,10.0
Música,4,2,10,PRÁCTICO 2,Práctico 2 de Música,2024-03-07,2024-03-11,100.0,51.0,5.0,True,10.0
Música,4,2,10,PRÁCTICO 3,Práctico 3 de Música,2024-03-10,2024-03-14,100.0,51.0,5.0,True,10.0
Música,4,2,10,PRÁCTICO 4,Práctico 4 de Música,2024-03-13,2024-03-17,100.0,51.0,5.0,True,10.0
Música,4,2,10,PRÁCTICO 5,Práctico 5 de Música,2024-03-16,2024-03-20,100.0,51.0,5.0,True,10.0
Música,4,2,10,PRÁCTICO 6,Práctico 6 de Música,2024-03-19,2024-03-23,100.0,51.0,5.0,True,10.0
Música,4,1,11,PARCIAL 1,Parcial 1 de Música,2024-06-11,2024-06-16,100.0,51.0,20.0,True,10.0
Música,4,1,11,PARCIAL 2,Parcial 2 de Música,2024-06-21,2024-06-26,100.0,51.0,20.0,True,10.0
Música,4,1,11,PARCIAL 3,Parcial 3 de Música,2024-07-01,2024-07-06,100.0,51.0,20.0,True,10.0
Música,4,2,11,PRÁCTICO 1,Práctico 1 de Música,2024-06-04,2024-06-08,100.0,51.0,5.0,True,10.0
Música,4,2,11,PRÁCTICO 2,Práctico 2 de Música,2024-06-07,2024-06-11,100.0,51.0,5.0,True,10.0
Música,4,2,11,PRÁCTICO 3,Práctico 3 de Música,2024-06-10,2024-06-14,100.0,51.0,5.0,True,10.0
Música,4,2,11,PRÁCTICO 4,Práctico 4 de Música,2024-06-13,2024-06-17,100.0,51.0,5.0,True,10.0
Música,4,2,11,PRÁCTICO 5,Práctico 5 de Música,2024-06-16,2024-06-20,100.0,51.0,5.0,True,10.0
Música,4,2,11,PRÁCTICO 6,Práctico 6 de Música,2024-06-19,2024-06-23,100.0,51.0,5.0,True,10.0
Música,4,1,12,PARCIAL 1,Parcial 1 de Música,2024-10-11,2024-10-16,100.0,51.0,20.0,True,10.0
Música,4,1,12,PARCIAL 2,Parcial 2 de Música,2024-10-21,2024-10-26,100.0,51.0,20.0,True,10.0
Música,4,1,12,PARCIAL 3,Parcial 3 de Música,2024-10-31,2024-11-05,100.0,51.0,20.0,True,10.0
Música,4,2,12,PRÁCTICO 1,Práctico 1 de Música,2024-10-04,2024-10-08,100.0,51.0,5.0,True,10.0
Música,4,2,12,PRÁCTICO 2,Práctico 2 de Música,2024-10-07,2024-10-11,100.0,51.0,5.0,True,10.0
Música,4,2,12,PRÁCTICO 3,Práctico 3 de Música,2024-10-10,2024-10-14,100.0,51.0,5.0,True,10.0
Música,4,2,12,PRÁCTICO 4,Práctico 4 de Música,2024-10-13,2024-10-17,100.0,51.0,5.0,True,10.0
Música,4,2,12,PRÁCTICO 5,Práctico 5 de Música,2024-10-16,2024-10-20,100.0,51.0,5.0,True,10.0
Música,4,2,12,PRÁCTICO 6,Práctico 6 de Música,2024-10-19,2024-10-23,100.0,51.0,5.0,True,10.0
Religión,4,1,10,PARCIAL 1,Parcial 1 de Religión,2024-03-11,2024-03-16,100.0,51.0,20.0,True,10.0
Religión,4,1,10,PARCIAL 2,Parcial 2 de Religión,2024-03-21,2024-03-26,100.0,51.0,20.0,True,10.0
Religión,4,1,10,PARCIAL 3,Parcial 3 de Religión,2024-03-31,2024-04-05,100.0,51.0,20.0,True,10.0
Religión,4,2,10,PRÁCTICO 1,Práctico 1 de Religión,2024-03-04,2024-03-08,100.0,51.0,5.0,True,10.0
Religión,4,2,10,PRÁCTICO 2,Práctico 2 de Religión,2024-03-07,2024-03-11,100.0,51.0,5.0,True,10.0
Religión,4,2,10,PRÁCTICO 3,Práctico 3 de Religión,2024-03-10,2024-03-14,100.0,51.0,5.0,True,10.0
Religión,4,2,10,PRÁCTICO 4,Práctico 4 de Religión,2024-03-13,2024-03-17,100.0,51.0,5.0,True,10.0
Religión,4,2,10,PRÁCTICO 5,Práctico 5 de Religión,2024-03-16,2024-03-20,100.0,51.0,5.0,True,10.0
Religión,4,2,10,PRÁCTICO 6,Práctico 6 de Religión,2024-03-19,2024-03-23,100.0,51.0,5.0,True,10.0
Religión,4,1,11,PARCIAL 1,Parcial 1 de Religión,2024-06-11,2024-06-16,100.0,51.0,20.0,True,10.0
Religión,4,1,11,PARCIAL 2,Parcial 2 de Religión,2024-06-21,2024-06-26,100.0,51.0,20.0,True,10.0
Religión,4,1,11,PARCIAL 3,Parcial 3 de Religión,2024-07-01,2024-07-06,100.0,51.0,20.0,True,10.0
Religión,4,2,11,PRÁCTICO 1,Práctico 1 de Religión,2024-06-04,2024-06-08,100.0,51.0,5.0,True,10.0
Religión,4,2,11,PRÁCTICO 2,Práctico 2 de Religión,2024-06-07,2024-06-11,100.0,51.0,5.0,True,10.0
Religión,4,2,11,PRÁCTICO 3,Práctico 3 de Religión,2024-06-10,2024-06-14,100.0,51.0,5.0,True,10.0
Religión,4,2,11,PRÁCTICO 4,Práctico 4 de Religión,2024-06-13,2024-06-17,100.0,51.0,5.0,True,10.0
Religión,4,2,11,PRÁCTICO 5,Práctico 5 de Religión,2024-06-16,2024-06-20,100.0,51.0,5.0,True,10.0
Religión,4,2,11,PRÁCTICO 6,Práctico 6 de Religión,2024-06-19,2024-06-23,100.0,51.0,5.0,True,10.0
Religión,4,1,12,PARCIAL 1,Parcial 1 de Religión,2024-10-11,2024-10-16,100.0,51.0,20.0,True,10.0
Religión,4,1,12,PARCIAL 2,Parcial 2 de Religión,2024-10-21,2024-10-26,100.0,51.0,20.0,True,10.0
Religión,4,1,12,PARCIAL 3,Parcial 3 de Religión,2024-10-31,2024-11-05,100.0,51.0,20.0,True,10.0
Religión,4,2,12,PRÁCTICO 1,Práctico 1 de Religión,2024-10-04,2024-10-08,100.0,51.0,5.0,True,10.0
Religión,4,2,12,PRÁCTICO 2,Práctico 2 de Religión,2024-10-07,2024-10-11,100.0,51.0,5.0,True,10.0
Religión,4,2,12,PRÁCTICO 3,Práctico 3 de Religión,2024-10-10,2024-10-14,100.0,51.0,5.0,True,10.0
Religión,4,2,12,PRÁCTICO 4,Práctico 4 de Religión,2024-10-13,2024-10-17,100.0,51.0,5.0,True,10.0
Religión,4,2,12,PRÁCTICO 5,Práctico 5 de Religión,2024-10-16,2024-10-20,100.0,51.0,5.0,True,10.0
Religión,4,2,12,PRÁCTICO 6,Práctico 6 de Religión,2024-10-19,2024-10-23,100.0,51.0,5.0,True,10.0
Matemáticas,5,1,10,PARCIAL 1,Parcial 1 de Matemáticas,2024-03-11,2024-03-16,100.0,51.0,20.0,True,10.0
Matemáticas,5,1,10,PARCIAL 2,Parcial 2 de Matemáticas,2024-03-21,2024-03-26,100.0,51.0,20.0,True,10.0
Matemáticas,5,1,10,PARCIAL 3,Parcial 3 de Matemáticas,2024-03-31,2024-04-05,100.0,51.0,20.0,True,10.0
Matemáticas,5,2,10,PRÁCTICO 1,Práctico 1 de Matemáticas,2024-03-04,2024-03-08,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,10,PRÁCTICO 2,Práctico 2 de Matemáticas,2024-03-07,2024-03-11,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,10,PRÁCTICO 3,Práctico 3 de Matemáticas,2024-03-10,2024-03-14,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,10,PRÁCTICO 4,Práctico 4 de Matemáticas,2024-03-13,2024-03-17,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,10,PRÁCTICO 5,Práctico 5 de Matemáticas,2024-03-16,2024-03-20,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,10,PRÁCTICO 6,Práctico 6 de Matemáticas,2024-03-19,2024-03-23,100.0,51.0,5.0,True,10.0
Matemáticas,5,1,11,PARCIAL 1,Parcial 1 de Matemáticas,2024-06-11,2024-06-16,100.0,51.0,20.0,True,10.0
Matemáticas,5,1,11,PARCIAL 2,Parcial 2 de Matemáticas,2024-06-21,2024-06-26,100.0,51.0,20.0,True,10.0
Matemáticas,5,1,11,PARCIAL 3,Parcial 3 de Matemáticas,2024-07-01,2024-07-06,100.0,51.0,20.0,True,10.0
Matemáticas,5,2,11,PRÁCTICO 1,Práctico 1 de Matemáticas,2024-06-04,2024-06-08,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,11,PRÁCTICO 2,Práctico 2 de Matemáticas,2024-06-07,2024-06-11,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,11,PRÁCTICO 3,Práctico 3 de Matemáticas,2024-06-10,2024-06-14,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,11,PRÁCTICO 4,Práctico 4 de Matemáticas,2024-06-13,2024-06-17,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,11,PRÁCTICO 5,Práctico 5 de Matemáticas,2024-06-16,2024-06-20,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,11,PRÁCTICO 6,Práctico 6 de Matemáticas,2024-06-19,2024-06-23,100.0,51.0,5.0,True,10.0
Matemáticas,5,1,12,PARCIAL 1,Parcial 1 de Matemáticas,2024-10-11,2024-10-16,100.0,51.0,20.0,True,10.0
Matemáticas,5,1,12,PARCIAL 2,Parcial 2 de Matemáticas,2024-10-21,2024-10-26,100.0,51.0,20.0,True,10.0
Matemáticas,5,1,12,PARCIAL 3,Parcial 3 de Matemáticas,2024-10-31,2024-11-05,100.0,51.0,20.0,True,10.0
Matemáticas,5,2,12,PRÁCTICO 1,Práctico 1 de Matemáticas,2024-10-04,2024-10-08,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,12,PRÁCTICO 2,Práctico 2 de Matemáticas,2024-10-07,2024-10-11,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,12,PRÁCTICO 3,Práctico 3 de Matemáticas,2024-10-10,2024-10-14,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,12,PRÁCTICO 4,Práctico 4 de Matemáticas,2024-10-13,2024-10-17,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,12,PRÁCTICO 5,Práctico 5 de Matemáticas,2024-10-16,2024-10-20,100.0,51.0,5.0,True,10.0
Matemáticas,5,2,12,PRÁCTICO 6,Práctico 6 de Matemáticas,2024-10-19,2024-10-23,100.0,51.0,5.0,True,10.0
Lenguaje,5,1,10,PARCIAL 1,Parcial 1 de Lenguaje,2024-03-11,2024-03-16,100.0,51.0,20.0,True,10.0
Lenguaje,5,1,10,PARCIAL 2,Parcial 2 de Lenguaje,2024-03-21,2024-03-26,100.0,51.0,20.0,True,10.0
Lenguaje,5,1,10,PARCIAL 3,Parcial 3 de Lenguaje,2024-03-31,2024-04-05,100.0,51.0,20.0,True,10.0
Lenguaje,5,2,10,PRÁCTICO 1,Práctico 1 de Lenguaje,2024-03-04,2024-03-08,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,10,PRÁCTICO 2,Práctico 2 de Lenguaje,2024-03-07,2024-03-11,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,10,PRÁCTICO 3,Práctico 3 de Lenguaje,2024-03-10,2024-03-14,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,10,PRÁCTICO 4,Práctico 4 de Lenguaje,2024-03-13,2024-03-17,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,10,PRÁCTICO 5,Práctico 5 de Lenguaje,2024-03-16,2024-03-20,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,10,PRÁCTICO 6,Práctico 6 de Lenguaje,2024-03-19,2024-03-23,100.0,51.0,5.0,True,10.0
Lenguaje,5,1,11,PARCIAL 1,Parcial 1 de Lenguaje,2024-06-11,2024-06-16,100.0,51.0,20.0,True,10.0
Lenguaje,5,1,11,PARCIAL 2,Parcial 2 de Lenguaje,2024-06-21,2024-06-26,100.0,51.0,20.0,True,10.0
Lenguaje,5,1,11,PARCIAL 3,Parcial 3 de Lenguaje,2024-07-01,2024-07-06,100.0,51.0,20.0,True,10.0
Lenguaje,5,2,11,PRÁCTICO 1,Práctico 1 de Lenguaje,2024-06-04,2024-06-08,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,11,PRÁCTICO 2,Práctico 2 de Lenguaje,2024-06-07,2024-06-11,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,11,PRÁCTICO 3,Práctico 3 de Lenguaje,2024-06-10,2024-06-14,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,11,PRÁCTICO 4,Práctico 4 de Lenguaje,2024-06-13,2024-06-17,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,11,PRÁCTICO 5,Práctico 5 de Lenguaje,2024-06-16,2024-06-20,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,11,PRÁCTICO 6,Práctico 6 de Lenguaje,2024-06-19,2024-06-23,100.0,51.0,5.0,True,10.0
Lenguaje,5,1,12,PARCIAL 1,Parcial 1 de Lenguaje,2024-10-11,2024-10-16,100.0,51.0,20.0,True,10.0
Lenguaje,5,1,12,PARCIAL 2,Parcial 2 de Lenguaje,2024-10-21,2024-10-26,100.0,51.0,20.0,True,10.0
Lenguaje,5,1,12,PARCIAL 3,Parcial 3 de Lenguaje,2024-10-31,2024-11-05,100.0,51.0,20.0,True,10.0
Lenguaje,5,2,12,PRÁCTICO 1,Práctico 1 de Lenguaje,2024-10-04,2024-10-08,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,12,PRÁCTICO 2,Práctico 2 de Lenguaje,2024-10-07,2024-10-11,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,12,PRÁCTICO 3,Práctico 3 de Lenguaje,2024-10-10,2024-10-14,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,12,PRÁCTICO 4,Práctico 4 de Lenguaje,2024-10-13,2024-10-17,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,12,PRÁCTICO 5,Práctico 5 de Lenguaje,2024-10-16,2024-10-20,100.0,51.0,5.0,True,10.0
Lenguaje,5,2,12,PRÁCTICO 6,Práctico 6 de Lenguaje,2024-10-19,2024-10-23,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,1,10,PARCIAL 1,Parcial 1 de Ciencias Naturales,2024-03-11,2024-03-16,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,1,10,PARCIAL 2,Parcial 2 de Ciencias Naturales,2024-03-21,2024-03-26,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,1,10,PARCIAL 3,Parcial 3 de Ciencias Naturales,2024-03-31,2024-04-05,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,2,10,PRÁCTICO 1,Práctico 1 de Ciencias Naturales,2024-03-04,2024-03-08,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,10,PRÁCTICO 2,Práctico 2 de Ciencias Naturales,2024-03-07,2024-03-11,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,10,PRÁCTICO 3,Práctico 3 de Ciencias Naturales,2024-03-10,2024-03-14,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,10,PRÁCTICO 4,Práctico 4 de Ciencias Naturales,2024-03-13,2024-03-17,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,10,PRÁCTICO 5,Práctico 5 de Ciencias Naturales,2024-03-16,2024-03-20,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,10,PRÁCTICO 6,Práctico 6 de Ciencias Naturales,2024-03-19,2024-03-23,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,1,11,PARCIAL 1,Parcial 1 de Ciencias Naturales,2024-06-11,2024-06-16,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,1,11,PARCIAL 2,Parcial 2 de Ciencias Naturales,2024-06-21,2024-06-26,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,1,11,PARCIAL 3,Parcial 3 de Ciencias Naturales,2024-07-01,2024-07-06,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,2,11,PRÁCTICO 1,Práctico 1 de Ciencias Naturales,2024-06-04,2024-06-08,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,11,PRÁCTICO 2,Práctico 2 de Ciencias Naturales,2024-06-07,2024-06-11,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,11,PRÁCTICO 3,Práctico 3 de Ciencias Naturales,2024-06-10,2024-06-14,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,11,PRÁCTICO 4,Práctico 4 de Ciencias Naturales,2024-06-13,2024-06-17,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,11,PRÁCTICO 5,Práctico 5 de Ciencias Naturales,2024-06-16,2024-06-20,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,11,PRÁCTICO 6,Práctico 6 de Ciencias Naturales,2024-06-19,2024-06-23,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,1,12,PARCIAL 1,Parcial 1 de Ciencias Naturales,2024-10-11,2024-10-16,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,1,12,PARCIAL 2,Parcial 2 de Ciencias Naturales,2024-10-21,2024-10-26,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,1,12,PARCIAL 3,Parcial 3 de Ciencias Naturales,2024-10-31,2024-11-05,100.0,51.0,20.0,True,10.0
Ciencias Naturales,5,2,12,PRÁCTICO 1,Práctico 1 de Ciencias Naturales,2024-10-04,2024-10-08,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,12,PRÁCTICO 2,Práctico 2 de Ciencias Naturales,2024-10-07,2024-10-11,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,12,PRÁCTICO 3,Práctico 3 de Ciencias Naturales,2024-10-10,2024-10-14,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,12,PRÁCTICO 4,Práctico 4 de Ciencias Naturales,2024-10-13,2024-10-17,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,12,PRÁCTICO 5,Práctico 5 de Ciencias Naturales,2024-10-16,2024-10-20,100.0,51.0,5.0,True,10.0
Ciencias Naturales,5,2,12,PRÁCTICO 6,Práctico 6 de Ciencias Naturales,2024-10-19,2024-10-23,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,1,10,PARCIAL 1,Parcial 1 de Ciencias Sociales,2024-03-11,2024-03-16,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,1,10,PARCIAL 2,Parcial 2 de Ciencias Sociales,2024-03-21,2024-03-26,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,1,10,PARCIAL 3,Parcial 3 de Ciencias Sociales,2024-03-31,2024-04-05,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,2,10,PRÁCTICO 1,Práctico 1 de Ciencias Sociales,2024-03-04,2024-03-08,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,10,PRÁCTICO 2,Práctico 2 de Ciencias Sociales,2024-03-07,2024-03-11,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,10,PRÁCTICO 3,Práctico 3 de Ciencias Sociales,2024-03-10,2024-03-14,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,10,PRÁCTICO 4,Práctico 4 de Ciencias Sociales,2024-03-13,2024-03-17,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,10,PRÁCTICO 5,Práctico 5 de Ciencias Sociales,2024-03-16,2024-03-20,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,10,PRÁCTICO 6,Práctico 6 de Ciencias Sociales,2024-03-19,2024-03-23,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,1,11,PARCIAL 1,Parcial 1 de Ciencias Sociales,2024-06-11,2024-06-16,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,1,11,PARCIAL 2,Parcial 2 de Ciencias Sociales,2024-06-21,2024-06-26,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,1,11,PARCIAL 3,Parcial 3 de Ciencias Sociales,2024-07-01,2024-07-06,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,2,11,PRÁCTICO 1,Práctico 1 de Ciencias Sociales,2024-06-04,2024-06-08,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,11,PRÁCTICO 2,Práctico 2 de Ciencias Sociales,2024-06-07,2024-06-11,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,11,PRÁCTICO 3,Práctico 3 de Ciencias Sociales,2024-06-10,2024-06-14,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,11,PRÁCTICO 4,Práctico 4 de Ciencias Sociales,2024-06-13,2024-06-17,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,11,PRÁCTICO 5,Práctico 5 de Ciencias Sociales,2024-06-16,2024-06-20,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,11,PRÁCTICO 6,Práctico 6 de Ciencias Sociales,2024-06-19,2024-06-23,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,1,12,PARCIAL 1,Parcial 1 de Ciencias Sociales,2024-10-11,2024-10-16,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,1,12,PARCIAL 2,Parcial 2 de Ciencias Sociales,2024-10-21,2024-10-26,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,1,12,PARCIAL 3,Parcial 3 de Ciencias Sociales,2024-10-31,2024-11-05,100.0,51.0,20.0,True,10.0
Ciencias Sociales,5,2,12,PRÁCTICO 1,Práctico 1 de Ciencias Sociales,2024-10-04,2024-10-08,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,12,PRÁCTICO 2,Práctico 2 de Ciencias Sociales,2024-10-07,2024-10-11,100.0,51.0,5.0,True,10.0
Ciencias Sociales,5,2,12,PRÁCTICO 3,Práctico 3 de Ciencias Sociales,2024-10-10,2024-10-14,100.0,51.0,5.0,True,10.0
