materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro
Educación Física,3,3,12,PARTICIPACION 3,Participación en Educación Física,1,2024-10-28
Educación Física,3,3,12,PARTICIPACION 4,Participación en Educación Física,1,2024-12-12
Educación Física,3,3,12,PARTICIPACION 5,Participación en Educación Física,1,2024-11-22
Artes Plásticas,3,3,10,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-04-02
Artes Plásticas,3,3,10,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-04-22
Artes Plásticas,3,3,10,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-04-11
Artes Plásticas,3,3,10,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-03-17
Artes Plásticas,3,3,10,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-03-18
Artes Plásticas,3,3,11,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-08-28
Artes Plásticas,3,3,11,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-07-18
Artes Plásticas,3,3,11,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-06-09
Artes Plásticas,3,3,11,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-08-21
Artes Plásticas,3,3,11,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-05-25
Artes Plásticas,3,3,12,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-11-19
Artes Plásticas,3,3,12,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-10-03
Artes Plásticas,3,3,12,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-11-22
Artes Plásticas,3,3,12,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-10-08
Artes Plásticas,3,3,12,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-11-15
Música,3,3,10,PARTICIPACION 1,Participación en Música,1,2024-04-07
Música,3,3,10,PARTICIPACION 2,Participación en Música,1,2024-02-01
Música,3,3,10,PARTICIPACION 3,Participación en Música,1,2024-03-19
Música,3,3,10,PARTICIPACION 4,Participación en Música,1,2024-02-03
Música,3,3,10,PARTICIPACION 5,Participación en Música,1,2024-02-28
Música,3,3,11,PARTICIPACION 1,Participación en Música,1,2024-05-20
Música,3,3,11,PARTICIPACION 2,Participación en Música,1,2024-07-19
Música,3,3,11,PARTICIPACION 3,Participación en Música,1,2024-08-31
Música,3,3,11,PARTICIPACION 4,Participación en Música,1,2024-06-15
Música,3,3,11,PARTICIPACION 5,Participación en Música,1,2024-08-29
Música,3,3,12,PARTICIPACION 1,Participación en Música,1,2024-10-30
Música,3,3,12,PARTICIPACION 2,Participación en Música,1,2024-10-21
Música,3,3,12,PARTICIPACION 3,Participación en Música,1,2024-11-28
Música,3,3,12,PARTICIPACION 4,Participación en Música,1,2024-11-29
Música,3,3,12,PARTICIPACION 5,Participación en Música,1,2024-12-05
Religión,3,3,10,PARTICIPACION 1,Participación en Religión,1,2024-03-27
Religión,3,3,10,PARTICIPACION 2,Participación en Religión,1,2024-04-18
Religión,3,3,10,PARTICIPACION 3,Participación en Religión,1,2024-03-08
Religión,3,3,10,PARTICIPACION 4,Participación en Religión,1,2024-03-25
Religión,3,3,10,PARTICIPACION 5,Participación en Religión,1,2024-03-14
Religión,3,3,11,PARTICIPACION 1,Participación en Religión,1,2024-05-12
Religión,3,3,11,PARTICIPACION 2,Participación en Religión,1,2024-08-10
Religión,3,3,11,PARTICIPACION 3,Participación en Religión,1,2024-08-10
Religión,3,3,11,PARTICIPACION 4,Participación en Religión,1,2024-06-04
Religión,3,3,11,PARTICIPACION 5,Participación en Religión,1,2024-08-08
Religión,3,3,12,PARTICIPACION 1,Participación en Religión,1,2024-11-24
Religión,3,3,12,PARTICIPACION 2,Participación en Religión,1,2024-10-15
Religión,3,3,12,PARTICIPACION 3,Participación en Religión,1,2024-12-17
Religión,3,3,12,PARTICIPACION 4,Participación en Religión,1,2024-11-04
Religión,3,3,12,PARTICIPACION 5,Participación en Religión,1,2024-12-18
Matemáticas,4,3,10,PARTICIPACION 1,Participación en Matemáticas,1,2024-03-15
Matemáticas,4,3,10,PARTICIPACION 2,Participación en Matemáticas,1,2024-04-12
Matemáticas,4,3,10,PARTICIPACION 3,Participación en Matemáticas,1,2024-04-13
Matemáticas,4,3,10,PARTICIPACION 4,Participación en Matemáticas,1,2024-03-01
Matemáticas,4,3,10,PARTICIPACION 5,Participación en Matemáticas,1,2024-02-17
Matemáticas,4,3,11,PARTICIPACION 1,Participación en Matemáticas,1,2024-05-29
Matemáticas,4,3,11,PARTICIPACION 2,Participación en Matemáticas,1,2024-07-17
Matemáticas,4,3,11,PARTICIPACION 3,Participación en Matemáticas,1,2024-05-28
Matemáticas,4,3,11,PARTICIPACION 4,Participación en Matemáticas,1,2024-08-28
Matemáticas,4,3,11,PARTICIPACION 5,Participación en Matemáticas,1,2024-06-16
Matemáticas,4,3,12,PARTICIPACION 1,Participación en Matemáticas,1,2024-11-19
Matemáticas,4,3,12,PARTICIPACION 2,Participación en Matemáticas,1,2024-12-03
Matemáticas,4,3,12,PARTICIPACION 3,Participación en Matemáticas,1,2024-12-07
Matemáticas,4,3,12,PARTICIPACION 4,Participación en Matemáticas,1,2024-12-16
Matemáticas,4,3,12,PARTICIPACION 5,Participación en Matemáticas,1,2024-11-27
Lenguaje,4,3,10,PARTICIPACION 1,Participación en Lenguaje,1,2024-02-21
Lenguaje,4,3,10,PARTICIPACION 2,Participación en Lenguaje,1,2024-04-04
Lenguaje,4,3,10,PARTICIPACION 3,Participación en Lenguaje,1,2024-04-08
Lenguaje,4,3,10,PARTICIPACION 4,Participación en Lenguaje,1,2024-03-29
Lenguaje,4,3,10,PARTICIPACION 5,Participación en Lenguaje,1,2024-03-09
Lenguaje,4,3,11,PARTICIPACION 1,Participación en Lenguaje,1,2024-06-21
Lenguaje,4,3,11,PARTICIPACION 2,Participación en Lenguaje,1,2024-08-12
Lenguaje,4,3,11,PARTICIPACION 3,Participación en Lenguaje,1,2024-07-12
Lenguaje,4,3,11,PARTICIPACION 4,Participación en Lenguaje,1,2024-06-15
Lenguaje,4,3,11,PARTICIPACION 5,Participación en Lenguaje,1,2024-05-05
Lenguaje,4,3,12,PARTICIPACION 1,Participación en Lenguaje,1,2024-12-07
Lenguaje,4,3,12,PARTICIPACION 2,Participación en Lenguaje,1,2024-11-23
Lenguaje,4,3,12,PARTICIPACION 3,Participación en Lenguaje,1,2024-11-19
Lenguaje,4,3,12,PARTICIPACION 4,Participación en Lenguaje,1,2024-12-04
Lenguaje,4,3,12,PARTICIPACION 5,Participación en Lenguaje,1,2024-11-20
Ciencias Naturales,4,3,10,PARTICIPACION 1,Participación en Ciencias Naturales,1,2024-03-15
Ciencias Naturales,4,3,10,PARTICIPACION 2,Participación en Ciencias Naturales,1,2024-02-10
Ciencias Naturales,4,3,10,PARTICIPACION 3,Participación en Ciencias Naturales,1,2024-03-18
Ciencias Naturales,4,3,10,PARTICIPACION 4,Participación en Ciencias Naturales,1,2024-04-20
Ciencias Naturales,4,3,10,PARTICIPACION 5,Participación en Ciencias Naturales,1,2024-03-29
Ciencias Naturales,4,3,11,PARTICIPACION 1,Participación en Ciencias Naturales,1,2024-08-02
Ciencias Naturales,4,3,11,PARTICIPACION 2,Participación en Ciencias Naturales,1,2024-07-28
Ciencias Naturales,4,3,11,PARTICIPACION 3,Participación en Ciencias Naturales,1,2024-06-20
Ciencias Naturales,4,3,11,PARTICIPACION 4,Participación en Ciencias Naturales,1,2024-07-15
Ciencias Naturales,4,3,11,PARTICIPACION 5,Participación en Ciencias Naturales,1,2024-06-13
Ciencias Naturales,4,3,12,PARTICIPACION 1,Participación en Ciencias Naturales,1,2024-11-30
Ciencias Naturales,4,3,12,PARTICIPACION 2,Participación en Ciencias Naturales,1,2024-10-30
Ciencias Naturales,4,3,12,PARTICIPACION 3,Participación en Ciencias Naturales,1,2024-11-03
Ciencias Naturales,4,3,12,PARTICIPACION 4,Participación en Ciencias Naturales,1,2024-10-21
Ciencias Naturales,4,3,12,PARTICIPACION 5,Participación en Ciencias Naturales,1,2024-10-20
Ciencias Sociales,4,3,10,PARTICIPACION 1,Participación en Ciencias Sociales,1,2024-02-01
Ciencias Sociales,4,3,10,PARTICIPACION 2,Participación en Ciencias Sociales,1,2024-02-05
Ciencias Sociales,4,3,10,PARTICIPACION 3,Participación en Ciencias Sociales,1,2024-03-02
Ciencias Sociales,4,3,10,PARTICIPACION 4,Participación en Ciencias Sociales,1,2024-02-23
Ciencias Sociales,4,3,10,PARTICIPACION 5,Participación en Ciencias Sociales,1,2024-03-29
Ciencias Sociales,4,3,11,PARTICIPACION 1,Participación en Ciencias Sociales,1,2024-06-13
Ciencias Sociales,4,3,11,PARTICIPACION 2,Participación en Ciencias Sociales,1,2024-08-16
Ciencias Sociales,4,3,11,PARTICIPACION 3,Participación en Ciencias Sociales,1,2024-05-19
Ciencias Sociales,4,3,11,PARTICIPACION 4,Participación en Ciencias Sociales,1,2024-08-05
Ciencias Sociales,4,3,11,PARTICIPACION 5,Participación en Ciencias Sociales,1,2024-05-28
Ciencias Sociales,4,3,12,PARTICIPACION 1,Participación en Ciencias Sociales,1,2024-12-17
Ciencias Sociales,4,3,12,PARTICIPACION 2,Participación en Ciencias Sociales,1,2024-10-21
Ciencias Sociales,4,3,12,PARTICIPACION 3,Participación en Ciencias Sociales,1,2024-12-05
Ciencias Sociales,4,3,12,PARTICIPACION 4,Participación en Ciencias Sociales,1,2024-11-07
Ciencias Sociales,4,3,12,PARTICIPACION 5,Participación en Ciencias Sociales,1,2024-12-03
Educación Física,4,3,10,PARTICIPACION 1,Participación en Educación Física,1,2024-03-28
Educación Física,4,3,10,PARTICIPACION 2,Participación en Educación Física,1,2024-02-02
Educación Física,4,3,10,PARTICIPACION 3,Participación en Educación Física,1,2024-04-27
Educación Física,4,3,10,PARTICIPACION 4,Participación en Educación Física,1,2024-02-11
Educación Física,4,3,10,PARTICIPACION 5,Participación en Educación Física,1,2024-04-16
Educación Física,4,3,11,PARTICIPACION 1,Participación en Educación Física,1,2024-05-06
Educación Física,4,3,11,PARTICIPACION 2,Participación en Educación Física,1,2024-07-22
Educación Física,4,3,11,PARTICIPACION 3,Participación en Educación Física,1,2024-06-21
Educación Física,4,3,11,PARTICIPACION 4,Participación en Educación Física,1,2024-08-21
Educación Física,4,3,11,PARTICIPACION 5,Participación en Educación Física,1,2024-08-11
Educación Física,4,3,12,PARTICIPACION 1,Participación en Educación Física,1,2024-10-04
Educación Física,4,3,12,PARTICIPACION 2,Participación en Educación Física,1,2024-11-28
Educación Física,4,3,12,PARTICIPACION 3,Participación en Educación Física,1,2024-11-15
Educación Física,4,3,12,PARTICIPACION 4,Participación en Educación Física,1,2024-11-20
Educación Física,4,3,12,PARTICIPACION 5,Participación en Educación Física,1,2024-11-20
Artes Plásticas,4,3,10,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-02-08
Artes Plásticas,4,3,10,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-03-15
Artes Plásticas,4,3,10,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-04-21
Artes Plásticas,4,3,10,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-02-25
Artes Plásticas,4,3,10,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-02-21
Artes Plásticas,4,3,11,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-05-06
Artes Plásticas,4,3,11,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-05-07
Artes Plásticas,4,3,11,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-07-11
Artes Plásticas,4,3,11,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-05-24
Artes Plásticas,4,3,11,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-08-03
Artes Plásticas,4,3,12,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-11-22
Artes Plásticas,4,3,12,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-11-20
Artes Plásticas,4,3,12,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-10-14
Artes Plásticas,4,3,12,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-12-06
Artes Plásticas,4,3,12,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-11-16
Música,4,3,10,PARTICIPACION 1,Participación en Música,1,2024-03-25
Música,4,3,10,PARTICIPACION 2,Participación en Música,1,2024-04-26
Música,4,3,10,PARTICIPACION 3,Participación en Música,1,2024-04-29
Música,4,3,10,PARTICIPACION 4,Participación en Música,1,2024-02-20
Música,4,3,10,PARTICIPACION 5,Participación en Música,1,2024-02-09
Música,4,3,11,PARTICIPACION 1,Participación en Música,1,2024-06-26
Música,4,3,11,PARTICIPACION 2,Participación en Música,1,2024-08-13
Música,4,3,11,PARTICIPACION 3,Participación en Música,1,2024-08-12
Música,4,3,11,PARTICIPACION 4,Participación en Música,1,2024-06-24
Música,4,3,11,PARTICIPACION 5,Participación en Música,1,2024-06-20
Música,4,3,12,PARTICIPACION 1,Participación en Música,1,2024-11-30
Música,4,3,12,PARTICIPACION 2,Participación en Música,1,2024-10-28
Música,4,3,12,PARTICIPACION 3,Participación en Música,1,2024-12-09
Música,4,3,12,PARTICIPACION 4,Participación en Música,1,2024-11-16
Música,4,3,12,PARTICIPACION 5,Participación en Música,1,2024-11-18
Religión,4,3,10,PARTICIPACION 1,Participación en Religión,1,2024-03-27
Religión,4,3,10,PARTICIPACION 2,Participación en Religión,1,2024-03-03
Religión,4,3,10,PARTICIPACION 3,Participación en Religión,1,2024-04-22
Religión,4,3,10,PARTICIPACION 4,Participación en Religión,1,2024-04-23
Religión,4,3,10,PARTICIPACION 5,Participación en Religión,1,2024-04-06
Religión,4,3,11,PARTICIPACION 1,Participación en Religión,1,2024-06-25
Religión,4,3,11,PARTICIPACION 2,Participación en Religión,1,2024-06-20
Religión,4,3,11,PARTICIPACION 3,Participación en Religión,1,2024-06-22
Religión,4,3,11,PARTICIPACION 4,Participación en Religión,1,2024-06-25
Religión,4,3,11,PARTICIPACION 5,Participación en Religión,1,2024-05-06
Religión,4,3,12,PARTICIPACION 1,Participación en Religión,1,2024-10-14
Religión,4,3,12,PARTICIPACION 2,Participación en Religión,1,2024-10-18
Religión,4,3,12,PARTICIPACION 3,Participación en Religión,1,2024-11-24
Religión,4,3,12,PARTICIPACION 4,Participación en Religión,1,2024-11-12
Religión,4,3,12,PARTICIPACION 5,Participación en Religión,1,2024-11-22
Matemáticas,5,3,10,PARTICIPACION 1,Participación en Matemáticas,1,2024-03-27
Matemáticas,5,3,10,PARTICIPACION 2,Participación en Matemáticas,1,2024-04-04
Matemáticas,5,3,10,PARTICIPACION 3,Participación en Matemáticas,1,2024-04-23
Matemáticas,5,3,10,PARTICIPACION 4,Participación en Matemáticas,1,2024-04-01
Matemáticas,5,3,10,PARTICIPACION 5,Participación en Matemáticas,1,2024-04-18
Matemáticas,5,3,11,PARTICIPACION 1,Participación en Matemáticas,1,2024-06-28
Matemáticas,5,3,11,PARTICIPACION 2,Participación en Matemáticas,1,2024-07-07
Matemáticas,5,3,11,PARTICIPACION 3,Participación en Matemáticas,1,2024-06-14
Matemáticas,5,3,11,PARTICIPACION 4,Participación en Matemáticas,1,2024-07-25
Matemáticas,5,3,11,PARTICIPACION 5,Participación en Matemáticas,1,2024-08-12
Matemáticas,5,3,12,PARTICIPACION 1,Participación en Matemáticas,1,2024-11-25
Matemáticas,5,3,12,PARTICIPACION 2,Participación en Matemáticas,1,2024-12-13
Matemáticas,5,3,12,PARTICIPACION 3,Participación en Matemáticas,1,2024-10-28
Matemáticas,5,3,12,PARTICIPACION 4,Participación en Matemáticas,1,2024-12-04
Matemáticas,5,3,12,PARTICIPACION 5,Participación en Matemáticas,1,2024-10-18
Lenguaje,5,3,10,PARTICIPACION 1,Participación en Lenguaje,1,2024-03-22
Lenguaje,5,3,10,PARTICIPACION 2,Participación en Lenguaje,1,2024-04-30
Lenguaje,5,3,10,PARTICIPACION 3,Participación en Lenguaje,1,2024-02-18
Lenguaje,5,3,10,PARTICIPACION 4,Participación en Lenguaje,1,2024-02-17
Lenguaje,5,3,10,PARTICIPACION 5,Participación en Lenguaje,1,2024-03-06
Lenguaje,5,3,11,PARTICIPACION 1,Participación en Lenguaje,1,2024-06-08
Lenguaje,5,3,11,PARTICIPACION 2,Participación en Lenguaje,1,2024-08-21
Lenguaje,5,3,11,PARTICIPACION 3,Participación en Lenguaje,1,2024-07-05
Lenguaje,5,3,11,PARTICIPACION 4,Participación en Lenguaje,1,2024-06-07
Lenguaje,5,3,11,PARTICIPACION 5,Participación en Lenguaje,1,2024-07-25
Lenguaje,5,3,12,PARTICIPACION 1,Participación en Lenguaje,1,2024-10-18
Lenguaje,5,3,12,PARTICIPACION 2,Participación en Lenguaje,1,2024-11-15
Lenguaje,5,3,12,PARTICIPACION 3,Participación en Lenguaje,1,2024-12-07
Lenguaje,5,3,12,PARTICIPACION 4,Participación en Lenguaje,1,2024-12-09
Lenguaje,5,3,12,PARTICIPACION 5,Participación en Lenguaje,1,2024-10-16
Ciencias Naturales,5,3,10,PARTICIPACION 1,Participación en Ciencias Naturales,1,2024-02-08
Ciencias Naturales,5,3,10,PARTICIPACION 2,Participación en Ciencias Naturales,1,2024-03-28
Ciencias Naturales,5,3,10,PARTICIPACION 3,Participación en Ciencias Naturales,1,2024-02-05
Ciencias Naturales,5,3,10,PARTICIPACION 4,Participación en Ciencias Naturales,1,2024-04-19
Ciencias Naturales,5,3,10,PARTICIPACION 5,Participación en Ciencias Naturales,1,2024-02-21
Ciencias Naturales,5,3,11,PARTICIPACION 1,Participación en Ciencias Naturales,1,2024-07-17
Ciencias Naturales,5,3,11,PARTICIPACION 2,Participación en Ciencias Naturales,1,2024-08-09
Ciencias Naturales,5,3,11,PARTICIPACION 3,Participación en Ciencias Naturales,1,2024-08-07
Ciencias Naturales,5,3,11,PARTICIPACION 4,Participación en Ciencias Naturales,1,2024-06-04
Ciencias Naturales,5,3,11,PARTICIPACION 5,Participación en Ciencias Naturales,1,2024-05-23
Ciencias Naturales,5,3,12,PARTICIPACION 1,Participación en Ciencias Naturales,1,2024-12-06
Ciencias Naturales,5,3,12,PARTICIPACION 2,Participación en Ciencias Naturales,1,2024-12-13
Ciencias Naturales,5,3,12,PARTICIPACION 3,Participación en Ciencias Naturales,1,2024-10-27
Ciencias Naturales,5,3,12,PARTICIPACION 4,Participación en Ciencias Naturales,1,2024-11-17
Ciencias Naturales,5,3,12,PARTICIPACION 5,Participación en Ciencias Naturales,1,2024-12-04
Ciencias Sociales,5,3,10,PARTICIPACION 1,Participación en Ciencias Sociales,1,2024-03-15
Ciencias Sociales,5,3,10,PARTICIPACION 2,Participación en Ciencias Sociales,1,2024-03-04
Ciencias Sociales,5,3,10,PARTICIPACION 3,Participación en Ciencias Sociales,1,2024-03-21
Ciencias Sociales,5,3,10,PARTICIPACION 4,Participación en Ciencias Sociales,1,2024-04-20
Ciencias Sociales,5,3,10,PARTICIPACION 5,Participación en Ciencias Sociales,1,2024-04-01
Ciencias Sociales,5,3,11,PARTICIPACION 1,Participación en Ciencias Sociales,1,2024-06-26
Ciencias Sociales,5,3,11,PARTICIPACION 2,Participación en Ciencias Sociales,1,2024-07-10
Ciencias Sociales,5,3,11,PARTICIPACION 3,Participación en Ciencias Sociales,1,2024-07-20
Ciencias Sociales,5,3,11,PARTICIPACION 4,Participación en Ciencias Sociales,1,2024-08-02
Ciencias Sociales,5,3,11,PARTICIPACION 5,Participación en Ciencias Sociales,1,2024-08-18
Ciencias Sociales,5,3,12,PARTICIPACION 1,Participación en Ciencias Sociales,1,2024-12-11
Ciencias Sociales,5,3,12,PARTICIPACION 2,Participación en Ciencias Sociales,1,2024-11-21
Ciencias Sociales,5,3,12,PARTICIPACION 3,Participación en Ciencias Sociales,1,2024-10-30
Ciencias Sociales,5,3,12,PARTICIPACION 4,Participación en Ciencias Sociales,1,2024-10-24
Ciencias Sociales,5,3,12,PARTICIPACION 5,Participación en Ciencias Sociales,1,2024-10-09
Educación Física,5,3,10,PARTICIPACION 1,Participación en Educación Física,1,2024-03-10
Educación Física,5,3,10,PARTICIPACION 2,Participación en Educación Física,1,2024-03-01
Educación Física,5,3,10,PARTICIPACION 3,Participación en Educación Física,1,2024-03-01
Educación Física,5,3,10,PARTICIPACION 4,Participación en Educación Física,1,2024-04-14
Educación Física,5,3,10,PARTICIPACION 5,Participación en Educación Física,1,2024-02-15
Educación Física,5,3,11,PARTICIPACION 1,Participación en Educación Física,1,2024-07-08
Educación Física,5,3,11,PARTICIPACION 2,Participación en Educación Física,1,2024-06-04
Educación Física,5,3,11,PARTICIPACION 3,Participación en Educación Física,1,2024-05-12
Educación Física,5,3,11,PARTICIPACION 4,Participación en Educación Física,1,2024-07-02
Educación Física,5,3,11,PARTICIPACION 5,Participación en Educación Física,1,2024-08-08
Educación Física,5,3,12,PARTICIPACION 1,Participación en Educación Física,1,2024-11-23
Educación Física,5,3,12,PARTICIPACION 2,Participación en Educación Física,1,2024-10-26
Educación Física,5,3,12,PARTICIPACION 3,Participación en Educación Física,1,2024-10-08
Educación Física,5,3,12,PARTICIPACION 4,Participación en Educación Física,1,2024-10-28
Educación Física,5,3,12,PARTICIPACION 5,Participación en Educación Física,1,2024-12-20
Artes Plásticas,5,3,10,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-04-26
Artes Plásticas,5,3,10,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-03-03
Artes Plásticas,5,3,10,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-02-08
Artes Plásticas,5,3,10,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-04-20
Artes Plásticas,5,3,10,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-03-19
Artes Plásticas,5,3,11,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-06-16
Artes Plásticas,5,3,11,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-06-08
Artes Plásticas,5,3,11,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-08-13
Artes Plásticas,5,3,11,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-07-15
Artes Plásticas,5,3,11,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-06-01
Artes Plásticas,5,3,12,PARTICIPACION 1,Participación en Artes Plásticas,1,2024-12-14
Artes Plásticas,5,3,12,PARTICIPACION 2,Participación en Artes Plásticas,1,2024-10-02
Artes Plásticas,5,3,12,PARTICIPACION 3,Participación en Artes Plásticas,1,2024-11-20
Artes Plásticas,5,3,12,PARTICIPACION 4,Participación en Artes Plásticas,1,2024-10-27
Artes Plásticas,5,3,12,PARTICIPACION 5,Participación en Artes Plásticas,1,2024-12-03
Música,5,3,10,PARTICIPACION 1,Participación en Música,1,2024-04-13
Música,5,3,10,PARTICIPACION 2,Participación en Música,1,2024-04-13
Música,5,3,10,PARTICIPACION 3,Participación en Música,1,2024-03-29
Música,5,3,10,PARTICIPACION 4,Participación en Música,1,2024-02-05
Música,5,3,10,PARTICIPACION 5,Participación en Música,1,2024-02-11
Música,5,3,11,PARTICIPACION 1,Participación en Música,1,2024-05-11
Música,5,3,11,PARTICIPACION 2,Participación en Música,1,2024-08-07
Música,5,3,11,PARTICIPACION 3,Participación en Música,1,2024-05-16
Música,5,3,11,PARTICIPACION 4,Participación en Música,1,2024-05-02
Música,5,3,11,PARTICIPACION 5,Participación en Música,1,2024-06-12
Música,5,3,12,PARTICIPACION 1,Participación en Música,1,2024-10-10
Música,5,3,12,PARTICIPACION 2,Participación en Música,1,2024-10-19
Música,5,3,12,PARTICIPACION 3,Participación en Música,1,2024-11-11
Música,5,3,12,PARTICIPACION 4,Participación en Música,1,2024-10-29
Música,5,3,12,PARTICIPACION 5,Participación en Música,1,2024-11-17
Religión,5,3,10,PARTICIPACION 1,Participación en Religión,1,2024-02-14
Religión,5,3,10,PARTICIPACION 2,Participación en Religión,1,2024-03-13
Religión,5,3,10,PARTICIPACION 3,Participación en Religión,1,2024-03-18
Religión,5,3,10,PARTICIPACION 4,Participación en Religión,1,2024-02-23
Religión,5,3,10,PARTICIPACION 5,Participación en Religión,1,2024-02-04
Religión,5,3,11,PARTICIPACION 1,Participación en Religión,1,2024-06-18
Religión,5,3,11,PARTICIPACION 2,Participación en Religión,1,2024-08-15
Religión,5,3,11,PARTICIPACION 3,Participación en Religión,1,2024-08-09
Religión,5,3,11,PARTICIPACION 4,Participación en Religión,1,2024-06-17
Religión,5,3,11,PARTICIPACION 5,Participación en Religión,1,2024-05-13
Religión,5,3,12,PARTICIPACION 1,Participación en Religión,1,2024-11-25
Religión,5,3,12,PARTICIPACION 2,Participación en Religión,1,2024-11-21
Religión,5,3,12,PARTICIPACION 3,Participación en Religión,1,2024-10-22
Religión,5,3,12,PARTICIPACION 4,Participación en Religión,1,2024-12-02
Religión,5,3,12,PARTICIPACION 5,Participación en Religión,1,2024-10-22
Matemáticas,6,3,10,PARTICIPACION 1,Participación en Matemáticas,1,2024-04-11
Matemáticas,6,3,10,PARTICIPACION 2,Participación en Matemáticas,1,2024-04-10
Matemáticas,6,3,10,PARTICIPACION 3,Participación en Matemáticas,1,2024-04-21
Matemáticas,6,3,10,PARTICIPACION 4,Participación en Matemáticas,1,2024-03-13
Matemáticas,6,3,10,PARTICIPACION 5,Participación en Matemáticas,1,2024-04-17
Matemáticas,6,3,11,PARTICIPACION 1,Participación en Matemáticas,1,2024-06-05
Matemáticas,6,3,11,PARTICIPACION 2,Participación en Matemáticas,1,2024-08-15
Matemáticas,6,3,11,PARTICIPACION 3,Participación en Matemáticas,1,2024-07-26
Matemáticas,6,3,11,PARTICIPACION 4,Participación en Matemáticas,1,2024-08-31
Matemáticas,6,3,11,PARTICIPACION 5,Participación en Matemáticas,1,2024-05-13
Matemáticas,6,3,12,PARTICIPACION 1,Participación en Matemáticas,1,2024-10-08
Matemáticas,6,3,12,PARTICIPACION 2,Participación en Matemáticas,1,2024-12-10
Matemáticas,6,3,12,PARTICIPACION 3,Participación en Matemáticas,1,2024-12-08
Matemáticas,6,3,12,PARTICIPACION 4,Participación en Matemáticas,1,2024-12-13
Matemáticas,6,3,12,PARTICIPACION 5,Participación en Matemáticas,1,2024-10-10
Lenguaje,6,3,10,PARTICIPACION 1,Participación en Lenguaje,1,2024-02-21
Lenguaje,6,3,10,PARTICIPACION 2,Participación en Lenguaje,1,2024-03-26
Lenguaje,6,3,10,PARTICIPACION 3,Participación en Lenguaje,1,2024-02-19
Lenguaje,6,3,10,PARTICIPACION 4,Participación en Lenguaje,1,2024-03-21
Lenguaje,6,3,10,PARTICIPACION 5,Participación en Lenguaje,1,2024-02-29
Lenguaje,6,3,11,PARTICIPACION 1,Participación en Lenguaje,1,2024-05-28
Lenguaje,6,3,11,PARTICIPACION 2,Participación en Lenguaje,1,2024-05-03
Lenguaje,6,3,11,PARTICIPACION 3,Participación en Lenguaje,1,2024-07-04
Lenguaje,6,3,11,PARTICIPACION 4,Participación en Lenguaje,1,2024-05-18
Lenguaje,6,3,11,PARTICIPACION 5,Participación en Lenguaje,1,2024-05-26
Lenguaje,6,3,12,PARTICIPACION 1,Participación en Lenguaje,1,2024-11-12
Lenguaje,6,3,12,PARTICIPACION 2,Participación en Lenguaje,1,2024-10-14
Lenguaje,6,3,12,PARTICIPACION 3,Participación en Lenguaje,1,2024-11-01
Lenguaje,6,3,12,PARTICIPACION 4,Participación en Lenguaje,1,2024-11-02
Lenguaje,6,3,12,PARTICIPACION 5,Participación en Lenguaje,1,2024-10-16
Ciencias Naturales,6,3,10,PARTICIPACION 1,Participación en Ciencias Naturales,1,2024-03-24
Ciencias Naturales,6,3,10,PARTICIPACION 2,Participación en Ciencias Naturales,1,2024-02-19
